Voter,Age,HomeOwner,Female,Married,HouseholdSize,Income,Education,Church,Undecided
7545,48,1,1,0,4,109,12,0,No
7546,53,1,0,1,4,138,20,1,Yes
7547,55,0,1,1,2,65,18,0,Yes
7548,42,1,1,1,7,169,15,0,Yes
7549,43,1,1,1,3,40,20,1,No
7550,44,1,1,1,4,85,12,0,No
7551,43,0,1,1,2,105,15,1,Yes
7552,62,1,1,1,3,46,13,0,Yes
7553,44,1,1,1,3,212,15,1,No
7554,39,1,1,1,4,100,15,1,Yes
7555,54,1,0,1,5,169,13,1,Yes
7556,45,1,1,0,1,60,8,0,No
7557,44,1,0,1,3,18.5,15,1,Yes
7558,29,1,1,1,4,107,8,1,No
7559,68,1,0,1,5,120,16,1,Yes
7560,33,1,1,1,6,81,15,0,Yes
7561,55,1,1,1,4,98,20,1,No
7562,47,1,1,1,7,58,8,0,No
7563,28,1,1,0,1,130.5,8,0,No
7564,55,1,1,1,4,95,20,1,No
7565,54,1,0,1,3,112,20,0,No
7566,26,1,1,1,4,87.5,12,1,No
7567,72,1,1,1,2,48,20,0,Yes
7568,42,1,0,1,4,177,18,0,No
7569,58,1,1,0,1,77,13,1,Yes
7570,54,1,0,1,2,92,8,1,No
7571,40,1,1,1,2,188,15,0,No
7572,49,1,1,1,4,107,16,1,Yes
7573,57,1,1,1,3,68,20,1,No
7574,50,1,1,1,2,85,18,1,No
7575,42,1,0,1,2,328,15,0,No
7576,42,1,0,0,1,26,18,0,No
7577,51,1,1,1,5,165,16,0,Yes
7578,27,1,1,0,1,140.5,12,0,No
7579,39,1,1,0,1,154,18,0,Yes
7580,38,1,1,1,3,9,8,1,No
7581,41,1,1,1,3,85,20,1,No
7582,27,1,0,0,1,63,18,1,No
7583,50,1,1,1,3,45.5,20,0,Yes
7584,53,1,1,1,2,11,10,0,No
7585,51,0,1,0,1,269,20,0,No
7586,37,1,0,0,1,15,18,1,No
7587,51,1,0,1,2,108,15,1,Yes
7588,55,1,0,1,4,61,18,1,No
7589,46,1,1,1,4,225,15,1,No
7590,34,0,0,1,5,76,12,0,No
7591,47,1,0,1,3,100,8,1,No
7592,51,1,1,0,1,13,8,1,No
7593,64,1,1,1,4,70,16,1,Yes
7594,47,1,0,0,4,60,18,1,No
7595,36,1,1,1,5,15,18,1,No
7596,64,0,1,0,4,29,8,1,No
7597,39,1,1,1,4,78,18,1,Yes
7598,58,1,1,0,1,32,20,1,No
7599,52,1,1,0,3,5,20,1,Yes
7600,51,1,1,0,1,51,18,0,Yes
7601,52,1,1,1,3,84,20,1,No
7602,40,1,1,1,6,78,15,1,Yes
7603,55,0,1,1,4,84,18,0,Yes
7604,46,0,0,1,2,118.5,8,0,No
7605,58,1,1,1,2,38,20,0,Yes
7606,45,0,1,0,3,16.5,8,0,No
7607,68,1,1,1,5,13,20,0,Yes
7608,52,1,1,1,5,119,16,0,Yes
7609,51,1,1,0,2,108,20,0,Yes
7610,58,0,1,1,3,177,20,0,Yes
7611,40,1,1,1,2,167,18,1,No
7612,72,1,0,1,6,29,16,1,Yes
7613,33,1,1,1,5,46.5,15,1,Yes
7614,50,1,1,1,3,203,18,0,Yes
7615,34,1,0,1,4,138,11,1,No
7616,49,1,1,0,3,27,8,0,No
7617,30,1,1,0,1,19,18,1,No
7618,48,1,1,0,2,18,18,0,Yes
7619,45,1,1,1,6,70,18,1,No
7620,45,1,0,1,6,137,12,0,No
7621,54,1,0,1,4,78,18,1,No
7622,40,1,0,1,2,180,15,0,No
7623,40,1,1,1,5,197,18,0,Yes
7624,49,1,1,0,1,166,8,0,No
7625,38,1,1,1,3,148,18,1,No
7626,52,1,0,1,3,149,12,1,No
7627,38,1,1,1,7,168,12,0,No
7628,45,1,1,1,3,37,15,0,Yes
7629,50,1,1,1,4,171,15,0,Yes
7630,37,1,1,0,2,67.5,18,0,Yes
7631,58,1,1,1,4,89,20,0,Yes
7632,50,0,0,1,4,135,8,0,No
7633,57,1,1,1,2,150,18,1,No
7634,60,1,1,1,3,56,20,0,Yes
7635,42,0,1,1,3,201,8,0,No
7636,59,0,1,1,4,100,18,0,Yes
7637,61,1,1,0,1,40,20,0,Yes
7638,47,1,1,1,2,35,20,0,Yes
7639,58,1,1,1,5,38,8,0,No
7640,43,1,1,1,3,153,15,1,Yes
7641,65,1,1,1,4,109,16,1,Yes
7642,51,1,1,1,2,46,18,0,Yes
7643,42,1,1,0,2,43,12,1,No
7644,58,1,1,1,3,67,20,0,Yes
7645,49,1,1,1,3,111,18,1,No
7646,32,1,1,1,3,172,18,0,Yes
7647,46,1,1,1,5,141,15,1,Yes
7648,49,1,0,1,3,157,15,0,Yes
7649,41,1,0,1,5,48,15,0,Yes
7650,53,1,1,1,2,47,10,0,No
7651,63,1,1,1,3,65,20,0,Yes
7652,52,1,1,1,5,156,15,1,Yes
7653,45,1,1,1,3,61.5,15,1,Yes
7654,57,1,0,1,5,153,16,1,Yes
7655,49,1,1,1,4,84,16,1,Yes
7656,50,0,1,0,2,10.5,8,1,No
7657,48,1,1,1,4,184,15,1,No
7658,55,1,1,1,2,125,18,1,No
7659,47,0,0,1,3,83,20,1,No
7660,38,1,1,0,1,183,18,0,Yes
7661,68,1,1,1,2,478,20,0,No
7662,65,0,1,1,3,137,16,1,Yes
7663,49,1,1,1,3,73,13,0,Yes
7664,51,1,1,1,7,265,16,0,No
7665,28,1,1,1,6,151,8,1,No
7666,58,1,1,1,3,115,20,1,No
7667,42,1,1,0,3,41.5,15,0,Yes
7668,41,1,1,1,4,109,20,0,Yes
7669,46,1,1,1,5,62,15,1,Yes
7670,37,1,1,1,4,117,12,0,No
7671,45,1,1,1,3,69,18,1,No
7672,36,1,1,1,4,143,8,0,No
7673,53,1,1,1,4,83,20,0,Yes
7674,62,1,1,0,1,70,20,1,No
7675,55,1,0,1,5,123,18,0,No
7676,44,1,1,1,4,73,15,1,Yes
7677,22,1,1,1,3,70,15,0,Yes
7678,46,1,1,0,2,83,18,1,No
7679,38,1,1,0,1,33,18,0,Yes
7680,43,0,1,1,5,114,8,1,No
7681,52,1,1,1,2,142,20,1,No
7682,38,1,1,1,4,532,18,1,No
7683,55,1,1,0,1,90,16,1,Yes
7684,65,1,1,0,3,19,20,1,No
7685,40,0,0,0,3,36,18,1,No
7686,47,1,1,1,5,181,18,0,Yes
7687,38,1,1,1,4,139,15,1,Yes
7688,59,1,1,1,2,127,16,0,Yes
7689,29,0,0,1,6,83,18,1,No
7690,45,1,0,1,6,27,8,1,No
7691,44,1,1,1,5,235,12,0,No
7692,40,1,1,0,2,116,18,1,No
7693,35,0,1,1,4,236,18,0,Yes
7694,42,1,1,1,4,160,18,1,No
7695,38,1,1,1,2,131,15,1,Yes
7696,44,1,1,1,6,67,15,0,Yes
7697,40,1,1,1,7,283,12,1,No
7698,35,0,1,0,1,79.5,8,1,No
7699,48,1,1,0,2,85,9,0,No
7700,65,1,1,1,3,90,20,1,No
7701,63,0,1,1,4,188,20,0,Yes
7702,36,1,1,1,3,182.5,18,1,No
7703,43,0,1,1,5,175,15,1,No
7704,63,1,0,1,3,90,20,0,No
7705,27,1,0,0,2,38,17,1,No
7706,44,1,1,1,3,156,8,0,No
7707,49,1,0,1,3,184,18,0,No
7708,40,1,1,0,1,120,12,1,No
7709,49,1,1,1,2,43,18,0,Yes
7710,46,1,1,0,6,95,12,0,No
7711,52,0,1,1,3,170,16,1,Yes
7712,36,1,1,0,1,16,8,0,No
7713,38,1,1,1,3,93,18,0,Yes
7714,51,1,1,1,2,60,18,0,Yes
7715,36,0,0,0,2,40,18,0,No
7716,37,1,0,1,5,48,15,1,Yes
7717,58,1,0,1,4,86,20,0,No
7718,52,1,1,1,3,74,20,0,Yes
7719,45,0,1,1,5,74,18,1,Yes
7720,59,1,1,1,3,70,20,0,Yes
7721,52,1,0,1,4,233,20,0,No
7722,31,1,1,1,5,205,15,1,No
7723,39,1,1,1,6,115,15,0,Yes
7724,31,1,1,1,4,149,12,1,No
7725,53,1,1,1,2,56,8,0,No
7726,32,0,1,1,4,64,15,0,Yes
7727,39,1,1,1,3,149,15,1,Yes
7728,50,1,0,1,4,152,18,1,No
7729,42,1,1,1,3,302,15,1,No
7730,69,1,1,0,2,50,20,0,Yes
7731,47,1,0,1,3,173,16,1,Yes
7732,38,1,1,1,5,21,15,0,Yes
7733,61,1,1,1,3,138,20,0,Yes
7734,47,1,0,1,4,37,20,0,No
7735,41,1,1,1,4,127,18,1,Yes
7736,52,1,1,1,2,83,15,1,Yes
7737,67,1,0,1,5,46.5,10,0,No
7738,31,1,1,1,3,143,8,1,No
7739,51,1,0,0,3,83,18,0,No
7740,35,1,1,1,3,305,15,1,No
7741,46,1,1,1,3,98,12,0,No
7742,66,1,0,1,3,96,8,1,No
7743,35,1,1,1,6,5,18,1,No
7744,49,0,1,1,3,123,20,1,No
7745,52,1,0,1,3,215,20,1,No
7746,51,1,1,0,1,55,20,0,Yes
7747,22,0,1,1,2,128,15,1,Yes
7748,52,1,1,1,5,101,16,1,Yes
7749,31,1,0,0,3,12.5,8,1,No
7750,39,1,1,1,4,74,15,1,Yes
7751,40,1,1,1,3,115,15,0,Yes
7752,49,1,1,1,3,32,20,0,Yes
7753,60,1,1,1,5,17,13,1,Yes
7754,45,1,1,1,2,73,9,1,Yes
7755,54,1,1,0,1,177,20,1,No
7756,40,0,1,1,4,143,8,0,No
7757,45,0,1,1,3,46.5,8,0,No
7758,52,0,1,1,2,301,15,1,No
7759,33,1,1,1,3,252,15,1,No
7760,53,0,1,0,1,35,18,0,Yes
7761,39,1,0,0,3,115,18,1,No
7762,35,1,1,1,2,80,15,0,Yes
7763,65,1,1,1,2,62,20,0,Yes
7764,37,1,1,0,1,196,18,1,No
7765,38,1,1,1,3,55,18,0,Yes
7766,35,1,0,1,3,218,15,1,Yes
7767,61,1,0,1,5,27,16,1,Yes
7768,61,1,1,1,5,105,13,0,Yes
7769,37,1,1,0,3,45,15,1,Yes
7770,51,1,1,1,4,157,18,1,No
7771,25,1,1,1,3,81.5,15,1,Yes
7772,37,1,1,1,3,106,9,0,No
7773,47,1,1,1,3,134,18,1,No
7774,73,1,0,1,5,167,20,1,No
7775,36,1,1,1,2,62.5,8,1,No
7776,49,0,1,0,1,34,8,0,No
7777,43,1,0,1,2,61,12,0,No
7778,66,1,1,1,2,171,20,1,No
7779,38,1,1,1,5,60,12,1,No
7780,51,1,0,0,1,79,18,1,No
7781,32,1,0,0,3,48,18,1,No
7782,46,1,1,1,5,98,13,0,Yes
7783,51,0,1,1,2,145,15,0,Yes
7784,62,0,1,0,3,11,8,1,No
7785,42,1,1,1,4,147,18,0,Yes
7786,31,0,1,1,3,51,8,0,No
7787,52,1,1,1,2,141,15,0,Yes
7788,55,1,1,1,2,110.5,18,0,Yes
7789,36,0,0,1,4,107,18,0,No
7790,31,0,1,0,4,97,9,0,No
7791,66,1,1,1,2,82,20,1,No
7792,48,1,1,0,1,23,20,1,No
7793,53,1,1,1,4,102,20,0,Yes
7794,69,1,1,1,2,99,20,1,No
7795,32,1,1,1,2,78,15,1,Yes
7796,43,1,1,1,3,153,12,1,No
7797,48,1,0,1,3,153,20,1,No
7798,55,1,0,1,6,53,8,1,No
7799,56,1,1,1,3,47,18,0,Yes
7800,72,0,1,1,5,65.5,20,0,Yes
7801,50,1,1,1,3,18,20,1,No
7802,51,0,1,1,3,29,8,1,Yes
7803,41,1,0,0,2,163,18,0,No
7804,44,1,1,1,5,169,15,0,Yes
7805,33,1,0,0,5,76,9,1,No
7806,63,1,1,0,3,78,20,1,No
7807,49,0,0,1,5,84,8,1,No
7808,48,0,1,1,4,41,18,1,No
7809,47,1,1,1,4,107,15,1,Yes
7810,59,0,0,1,5,74,20,1,No
7811,49,1,0,1,5,108,15,0,Yes
7812,69,0,0,1,4,85.5,10,0,No
7813,64,1,1,1,6,76,20,1,No
7814,46,1,1,1,3,30,20,0,Yes
7815,51,1,1,1,4,165,18,0,Yes
7816,31,1,1,0,3,50,12,0,No
7817,53,1,1,1,3,205,16,1,No
7818,39,1,1,1,4,93,8,1,No
7819,34,1,1,1,4,47,15,0,Yes
7820,35,1,1,1,4,88.5,15,0,Yes
7821,40,1,1,1,2,52,18,0,Yes
7822,47,1,1,0,1,61.5,20,1,No
7823,43,1,0,1,5,96,12,1,No
7824,58,1,1,1,3,76,18,0,Yes
7825,38,1,0,0,1,70,8,0,No
7826,55,1,0,1,3,21,13,1,Yes
7827,47,1,1,0,2,36,18,1,No
7828,50,1,1,1,3,173,15,0,Yes
7829,37,1,1,1,6,63,15,0,Yes
7830,59,1,1,1,3,43,13,1,Yes
7831,67,1,1,1,2,85,16,0,Yes
7832,54,0,1,1,3,65.5,20,1,No
7833,40,1,1,1,4,56,18,1,No
7834,22,1,1,1,2,125,12,1,No
7835,38,1,1,1,5,125,12,1,No
7836,30,1,0,0,3,75,14,1,Yes
7837,66,1,1,1,3,8,20,0,Yes
7838,36,0,1,0,2,20,8,1,No
7839,40,1,1,0,1,231,18,0,Yes
7840,38,0,1,1,4,99,8,0,No
7841,43,1,0,1,5,143,15,1,Yes
7842,63,1,1,1,4,129,20,0,Yes
7843,60,1,1,1,3,78.5,10,1,No
7844,56,1,1,1,4,50,20,0,Yes
7845,50,0,0,0,4,34,18,0,No
7846,56,1,1,1,3,64,15,1,Yes
7847,43,1,0,1,2,65,18,0,No
7848,50,0,1,1,3,115,8,1,No
7849,40,0,1,1,5,247,8,0,No
7850,43,0,1,0,1,25,8,0,No
7851,53,0,0,1,4,83,10,0,No
7852,69,1,1,1,2,49,10,0,No
7853,73,1,0,1,3,13,20,0,No
7854,45,1,1,1,5,95,12,1,No
7855,36,1,1,1,4,23,18,1,No
7856,37,1,0,1,2,73,9,1,No
7857,34,1,0,1,4,36,11,0,No
7858,53,1,1,1,6,86,20,0,Yes
7859,41,0,1,1,3,40.5,12,0,No
7860,39,0,1,1,2,102,12,0,No
7861,45,1,1,1,3,250,9,0,No
7862,66,1,1,1,3,100,10,1,No
7863,34,1,1,1,2,204,9,1,No
7864,53,1,1,0,4,41,13,0,Yes
7865,44,0,1,1,4,65.5,10,0,No
7866,43,1,1,1,5,57,12,1,Yes
7867,63,1,0,1,2,39,16,0,Yes
7868,71,1,1,0,3,54,20,1,No
7869,65,1,0,1,4,6,16,0,Yes
7870,44,1,1,1,3,158,20,1,No
7871,41,1,1,1,2,55,18,0,Yes
7872,61,1,1,1,4,153,20,0,Yes
7873,33,1,1,1,6,106,15,0,Yes
7874,71,1,1,1,2,62,20,1,No
7875,29,0,0,1,5,96,15,1,Yes
7876,53,1,1,1,5,132,15,1,Yes
7877,55,1,1,1,6,77,15,1,Yes
7878,51,1,1,1,6,18,15,1,Yes
7879,60,0,1,0,6,14,8,1,No
7880,66,1,1,0,1,14,20,0,Yes
7881,53,1,0,1,2,95,13,1,Yes
7882,71,1,1,1,3,120,10,0,No
7883,53,1,1,1,4,174,20,1,No
7884,64,0,1,0,3,91,8,0,No
7885,39,1,1,1,6,145,15,0,Yes
7886,60,1,1,1,3,65,20,0,Yes
7887,54,0,1,0,4,9,8,1,No
7888,55,1,0,1,5,84,20,1,Yes
7889,45,1,0,1,5,113,20,0,No
7890,61,1,1,0,2,4,20,0,Yes
7891,34,1,1,1,3,101,18,1,No
7892,50,1,1,1,4,127,15,1,Yes
7893,44,1,1,1,4,36,8,1,No
7894,63,1,1,0,1,55,20,0,Yes
7895,62,1,1,1,3,181,13,1,No
7896,35,1,0,1,4,283,18,1,No
7897,43,1,0,0,2,34,8,0,No
7898,40,1,1,1,4,54,18,0,Yes
7899,76,1,1,1,2,57,20,0,Yes
7900,54,1,1,1,4,134,18,0,Yes
7901,32,1,0,1,5,196,15,0,No
7902,38,0,1,1,6,97,15,1,Yes
7903,40,1,1,1,2,29,18,1,No
7904,28,0,1,1,4,107,15,1,Yes
7905,37,1,1,0,4,149,15,0,Yes
7906,57,1,1,0,2,127,13,0,Yes
7907,47,1,1,1,6,133,15,1,Yes
7908,52,0,0,0,1,15,8,1,No
7909,53,1,1,1,2,21,20,1,No
7910,52,1,0,1,3,43,10,0,No
7911,68,1,1,1,4,43,20,0,Yes
7912,38,1,1,0,1,58,18,0,Yes
7913,37,1,0,1,5,72,15,0,Yes
7914,58,1,1,1,4,6,9,0,No
7915,47,1,1,1,2,452,18,1,No
7916,51,1,1,0,1,57,18,1,No
7917,64,1,1,1,4,32,16,1,Yes
7918,25,1,1,1,2,190,11,1,No
7919,47,1,1,0,1,88,20,0,Yes
7920,54,1,0,1,5,210,15,1,No
7921,54,1,0,0,1,144,9,1,No
7922,43,1,0,1,3,24,18,0,No
7923,45,1,1,1,4,112,9,0,No
7924,66,1,1,1,2,39,16,0,Yes
7925,35,0,1,1,6,152,12,1,No
7926,28,1,0,1,3,177,12,0,No
7927,46,1,1,1,3,113,18,0,Yes
7928,50,1,1,1,4,84,15,1,Yes
7929,46,1,1,1,2,95,20,0,Yes
7930,65,1,0,1,5,49,13,0,Yes
7931,47,1,0,1,2,131,18,0,No
7932,40,1,1,0,3,91,15,0,Yes
7933,53,0,0,1,4,46.5,8,0,No
7934,51,0,1,1,2,7,8,1,No
7935,51,1,1,0,1,30,20,1,No
7936,61,1,1,1,2,69,20,0,Yes
7937,64,1,0,0,1,44,13,1,Yes
7938,43,1,1,0,3,29,8,1,No
7939,49,1,1,1,3,115,15,1,Yes
7940,48,1,1,1,6,118,12,0,No
7941,49,1,1,1,5,103,16,0,Yes
7942,51,1,0,1,6,159,16,1,Yes
7943,35,1,0,1,4,87,18,0,No
7944,29,0,1,1,7,130,8,1,No
7945,59,1,1,1,3,520,20,1,No
7946,41,1,1,1,3,58,18,0,Yes
7947,49,1,1,0,3,14,20,0,Yes
7948,77,0,0,1,3,80.5,8,1,No
7949,47,1,0,1,3,91,15,1,Yes
7950,56,0,0,0,1,106.5,8,1,No
7951,65,1,1,1,3,84,20,0,Yes
7952,42,1,1,1,4,154,12,1,No
7953,65,0,0,0,3,7,8,1,No
7954,35,1,1,1,2,55.5,9,1,No
7955,58,0,1,0,2,36,8,1,No
7956,39,1,1,1,2,180,15,1,No
7957,42,1,1,1,7,128,12,0,No
7958,50,1,0,1,2,39,15,0,Yes
7959,48,1,1,1,4,44,16,1,Yes
7960,54,1,0,1,2,70,20,1,Yes
7961,55,1,1,1,3,45,20,1,No
7962,27,1,1,1,6,77,12,0,No
7963,41,1,1,1,5,194,15,1,No
7964,49,1,1,1,5,490,15,0,No
7965,38,1,1,1,6,148,15,0,Yes
7966,43,1,1,1,2,88,18,0,Yes
7967,37,1,1,0,1,119,18,1,No
7968,52,0,1,0,2,5,8,1,No
7969,40,1,1,1,5,108,15,0,Yes
7970,49,1,1,1,4,45.5,18,1,No
7971,31,1,1,1,2,123,15,0,Yes
7972,33,1,0,1,7,55,8,1,No
7973,46,1,1,1,2,179,9,0,No
7974,41,1,1,1,4,104.5,18,1,No
7975,38,1,0,1,5,218,15,1,No
7976,45,1,1,0,1,62,18,1,No
7977,43,1,0,1,3,71,18,1,No
7978,36,1,1,0,1,6,8,1,No
7979,52,1,1,0,5,62,16,1,Yes
7980,54,1,0,1,3,148,15,0,Yes
7981,47,1,1,0,2,56,20,1,No
7982,37,1,1,1,3,65,8,0,Yes
7983,52,1,1,1,5,153,15,0,Yes
7984,60,1,1,1,4,51,8,0,No
7985,32,1,1,1,5,148,12,0,No
7986,25,1,1,1,2,27,9,0,No
7987,40,1,1,1,5,192,12,1,No
7988,49,1,0,1,2,85,8,0,No
7989,48,0,1,1,2,210,20,0,Yes
7990,66,1,1,0,2,18,8,1,No
7991,60,1,1,1,2,50,20,0,Yes
7992,30,0,1,1,4,58.5,8,0,No
7993,53,1,1,1,5,56,15,1,Yes
7994,41,0,1,0,2,36,8,1,No
7995,53,1,1,1,7,145,9,1,No
7996,53,1,0,1,4,96,13,1,Yes
7997,42,0,0,1,6,132,15,1,Yes
7998,35,1,0,1,7,549,15,0,No
7999,35,0,1,0,1,69,8,1,No
8000,74,0,1,0,1,26,20,1,No
