Email,Percent_make,Percent_address,Percent_all,Percent_3d,Percent_our,Percent_over,Percent_remove,Percent_internet,Percent_order,Percent_mail,Percent_receive,Percent_will,Percent_people,Percent_report,Percent_free,Percent_business,Percent_email,Percent_you,Percent_credit,Percent_000,Percent_money,Percent_lab,Percent_telnet,Percent_data,Percent_technology,Percent_parts,Percent_pm,Percent_direct,Percent_cs,Percent_meeting,Percent_original,Percent_project,Percent_re,Percent_edu,Percent_table,Percent_conference,Semicolon,LeftParen,LeftSquareParen,Exclamation,Dollar,PercentSign,AvgAllCap,LongAllCap,TotalAllCap,Spam
1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,8,38,80,Yes
1462,0,0,0.53,0,0.53,0,0.53,0,0,0.53,0,0,0,0,0,0.53,0,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.36,0,0,2.44,19,78,Yes
1463,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,9.79,42,137,Yes
1467,0.28,0,0.28,0,0,0.28,0.28,0.28,0.28,1.15,0,0.86,0.86,0,0,0,0,2.89,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0.55,0.22,0.17,5.33,140,341,Yes
1471,0,0,1.55,0,0,0.77,0,0.38,0,0,0.38,1.16,0,0,0.38,0,1.16,1.93,0,1.16,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.61,0.12,0,2.67,22,160,Yes
1472,0,0.82,0.32,0,1.14,0.32,0,0.16,0,0.65,0,2.13,0,0,0.16,0,0,1.47,0,0.98,0.32,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.29,0.03,2.26,13,158,Yes
1474,0.1,0,0.7,0,0.2,0,0,0,0.2,0.3,0.1,1.3,1.1,0,0.3,0.2,0,2.61,0,0,0.4,0,0,0,0,0,0,0.5,0,0,0,0,0.3,0,0,0.2,0,0.14,0,0.35,0.06,0,9.6,148,1133,Yes
1476,0,0.19,1.08,0,0.79,0.79,0.49,0,0.89,0.29,0.29,0.69,0.29,0,0.09,0,1.08,1.38,0.19,0.59,0.19,0,0,0,0,0,0,0,0,0,0.19,0,0.09,0.09,0,0,0,0.09,0,0.42,0.15,0.02,8.32,669,1365,Yes
1477,0.61,0,0,0,1.22,0.61,0.61,0,0.61,0,0,1.22,0,0,1.22,0,0,5.52,0,0.61,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0.18,0,0.83,0,0,4.45,34,89,Yes
1480,0,0.26,0.78,0,0.26,0.26,0.08,1.04,0.52,1.56,0.26,0.69,0.17,0.08,0.86,0.34,0,1.82,0.17,0.08,0.34,0,0,0.08,0.08,0,0,0,0,0,0,0,0.08,0.08,0,0,0.1,0.23,0,0.36,0.26,0.11,3.55,54,981,Yes
1481,0.17,0.17,0.25,0,0.43,0.08,0.08,0.08,0.69,2.41,0,0.34,0.17,0,0.34,0.08,0,2.76,0.43,0.17,0.17,0,0,0,0,0,0,0.43,0,0,0,0,0.34,0.08,0,0,0,0.11,0,0.31,0.07,0.03,4.22,82,1214,Yes
1485,0,0.26,0,0,0.26,0,0,0,0,1.88,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.03,0,0,5.01,55,506,Yes
1487,0.16,0,0.24,0,1.63,0.49,0,0,0,0.16,0.08,0.65,0.4,0.08,0,0.32,0,3.68,0.32,1.14,0.08,0,0,0,0,0,0,0,0,0,0.08,0,0.08,0,0,0,0.01,0.06,0,0,0.23,0,1.73,10,333,Yes
1488,0,0,1.29,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,1.29,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,4.23,25,55,Yes
1490,0.19,0,0.19,0,0.87,0.48,0.09,0,0.09,0.39,0.48,0.68,0.19,0,0.29,1.07,0.39,3.51,0.78,0.09,1.36,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0.02,0.18,0,0.05,0.02,0,2.13,40,303,Yes
1493,0.86,0,0.86,0,0,0,0,0,0,0,0,0.43,0,0,0.86,0.86,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,1.77,0.48,0.08,7.06,159,473,Yes
1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0.37,0,0.37,0.18,0,3.34,28,107,Yes
1495,0.76,0.38,0,0,0.38,0.38,0,0,0,0.38,0,1.53,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.12,0,0.06,89.9,735,899,Yes
1499,0.47,0,0.95,0,0.95,0,0.95,0,0,0,0,0.47,0,0,0.47,0.47,0,4.28,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.08,0,1.31,0.23,0,6.03,91,217,Yes
1504,0.27,0,0.16,0,0.27,0,0,0.05,0,0.21,0.1,0.93,0.1,0,0.38,0.1,0,2.85,0,0.21,0.16,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.03,0,0.02,0.06,0.01,3.39,56,539,Yes
1506,0.23,0.23,0.47,0,0.7,0.23,0.23,1.41,0.23,0.47,0.23,0.47,0,0,0,1.41,0.47,0.94,1.89,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.23,0,0,0,0,0.08,0,1.29,0.15,0,6.53,276,666,Yes
1515,0,0,0,0,0,1.36,0,0,1.36,0,0,0,0,0,1.36,0,0,1.36,0,0,0,0,0,1.36,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,1.78,0.22,0,9.73,63,107,Yes
1516,0.28,0.28,0.28,0,0.57,0.28,0.28,0,0,0,0,0.86,0.28,0,0,0.57,0.28,2.88,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.22,0.22,0,3.69,40,218,Yes
1520,0,0,0,0,0,0.41,0,0,0,0.82,0,0,0,0,0.41,0,0,1.23,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.53,0.33,0.2,0,0,5.02,18,261,Yes
1522,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,4,17,Yes
1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0.27,20,137,180,Yes
1529,0,0.33,0.33,0,1.65,0.33,0.66,0,0,0.16,0.16,0.99,0,0,0.82,0.33,0.16,2.81,0,0.49,0.33,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.08,0.25,0.05,0.05,6.27,350,721,Yes
1531,0,0,0,0,0.86,0,0.86,0,0,0,0,0,0,0,0,0,1.72,0.86,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0.86,0,0,0,0,0.27,0,0,0.14,0,4.54,31,109,Yes
1535,0.15,0,1.22,0,0.45,0,0.15,0,0.61,0.61,0,0.76,0.3,0,0.61,0.61,0,1.83,0.45,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.7,0.07,0,5.1,63,801,Yes
1537,0.16,0,0.32,0,1.3,0.65,0,0.65,0,0,0,0.16,0,0,0.32,1.63,2.45,1.79,0,0,0.32,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.03,0,0.62,0.03,0,1.25,12,165,Yes
1539,0,0,0,0,0,0,1.96,0,0,0,0,0.98,0,0,0,0.98,1.96,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.49,0,0.33,0,0,2.3,12,46,Yes
1544,0.54,0,1.08,0,0.54,0,1.08,0,0,0,0,0.54,0,0,0.54,0.54,0,4.32,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,1.22,0.26,0,5.45,68,180,Yes
1546,0.41,0,0.41,0,0,0,0.41,0,0,0,0.41,0,0.41,0,0,0,0,2.05,0,0,0.41,0,0,0.41,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.07,0,0,1.86,14,41,Yes
1548,0,0.29,0.29,0,0,0.59,0.29,1.04,1.04,2.22,0.14,1.04,0,0,0.29,0.74,0,1.63,0.44,1.48,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0.08,0,0.11,0.21,0.02,10.82,887,1244,Yes
1550,0.22,0,0.78,0,0,0.11,0.11,0,0.22,0.11,0.11,0.22,0.89,0,0.44,0.44,0,4.68,0,0.11,1.11,0,0,0,0,0,0.33,0,0,0,0,0,0.44,0,0,0,0,0.14,0,0.78,0.22,0.14,5.78,103,798,Yes
1554,0.43,0,0,0,0.87,0.87,0,0,0,0.43,0,2.18,0,0,0,1.74,0,0.87,0,0,0.43,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,5.11,107,179,Yes
1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0.22,0,0,0.22,0,3.94,18,63,Yes
1561,0,0,1.2,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,72,Yes
1565,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0.95,0,0,4.82,13,82,Yes
1568,0,0,3.48,0,0,0,0,1.16,1.16,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,9,28,72,Yes
1573,0,0,0,0,0.47,0,1.43,0,0,0,0.47,0.47,0,0,0.47,0,1.91,1.91,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.3,0,3.36,54,158,Yes
1577,0.77,0.38,0.77,0,0,0.57,0,0.57,1.15,1.15,0,0.38,0.38,0,0.19,0.19,2.12,2.12,1.15,1.35,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.44,0.19,0.05,14.62,525,921,Yes
1579,0.17,0.26,1.24,0,0.53,0.62,0.44,0.17,0.79,0.79,0.26,1.33,0.17,0,0.62,0.08,1.33,2.66,0.17,0.79,0.08,0,0,0,0,0,0,0.08,0,0,0,0,0.08,0,0,0,0,0.07,0,0.23,0.21,0.01,6.73,583,1345,Yes
1581,0,0,0.83,0,1.66,0.41,0,0,0,0,0,0.41,0,0,0.41,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,2.35,12,134,Yes
1584,0.58,0,0.19,0,1.75,0.39,0.58,0,0,0.19,0.39,0.78,0.39,0,0.58,0.58,0.58,4.29,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0.27,0,0.07,0.14,0,3.02,21,190,Yes
1595,0,2.43,0,0,1.21,0,0.6,0,0.6,0,0,0,0,0,0,0,2.43,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,71,129,Yes
1602,0.14,0.28,0.84,0,0.14,0.14,0,0.84,0.42,0.14,0,0.56,0.28,0.14,0.14,0.14,0.28,4.34,0.14,0.14,0.28,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0.03,0,0.38,0.05,0,2.32,15,216,Yes
1603,0.13,0.27,0.83,0,0.13,0.13,0,0.83,0.41,0.13,0,0.55,0.27,0.13,0.13,0.13,0.27,4.31,0.13,0.13,0.27,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.03,0,0.38,0.05,0,2.33,15,219,Yes
1605,0.77,0.38,0.77,0,0,0.57,0,0.57,1.15,1.15,0,0.38,0.38,0,0.19,0.19,2.12,2.12,1.15,1.35,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.44,0.19,0.05,14.62,525,921,Yes
1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.72,0,4.51,43,185,Yes
1616,0,0,0.36,0,0.73,0,0,0,0,0.73,0,0.36,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,2.13,12,228,Yes
1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,2.5,33,125,Yes
1628,0.87,0.17,0.52,0,0,0.32,0,0.04,0.29,0.42,0.39,1.37,0.87,1.69,0.32,0.54,0.22,3.47,0.29,0.34,0.84,0,0,0,0,0,0,0,0,0,0,0.02,0.07,0,0.04,0,0.02,0.06,0,0.64,0.17,0.18,3.7,117,3498,Yes
1629,0,0.27,0.54,0,0.27,1.64,0,0.27,0.54,0.54,0,1.09,0.27,0,0,0,0.27,1.37,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0.47,0.13,0,10.88,93,533,Yes
1631,4.54,4.54,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,1.43,4,10,Yes
1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.93,0,5.08,39,122,Yes
1634,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,9.79,42,137,Yes
1635,0.4,0.34,0.27,0,0.13,0.4,0.06,0.2,0,1.36,0.27,0.68,0.95,0,0,0,0,3.68,0,0.13,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0,0.47,0.2,0.07,3.29,53,608,Yes
1636,0,0,0,0,0.12,0,0,0,0,0,0,0.9,0,0,0.12,0,0.12,0.12,0,0,0,0.12,0,0,0.64,0.12,0,0,0,0.38,0,0,0,0.38,0,0,0,0.39,0,0,0,0,2.42,41,481,Yes
1637,0,0,0,0,0.12,0,0,0,0,0,0,0.99,0,0,0.12,0.12,0.12,0.12,0,0,0,0.12,0,0,0.62,0.12,0,0,0,0.37,0,0,0.12,0.37,0,0,0,0.37,0,0,0,0,2.38,41,492,Yes
1639,0.19,0.19,0.19,0,1.08,0.19,0.19,0.98,0.89,0.59,0.09,1.08,0.19,0.89,0,0,1.18,3.85,0.59,0.09,0.29,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0.19,0.41,0.22,0.02,4.2,49,814,Yes
1642,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,1.28,7,51,Yes
1644,0,0.29,0.29,0,0.58,0,0.58,0,0,0.58,0.29,0.29,0,0,1.46,0.29,0.87,1.16,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0.09,0,0.61,0,0.04,3.59,37,352,Yes
1647,0,0,0,0,0,0,0,0,0,0.76,0,2.29,0,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,1.52,0,0,0,0,0,0,0,0,1.22,4,45,Yes
1653,0.7,0,1.06,0,0,0,0,1.41,0.35,0.35,0,0.35,0,0,2.12,0.7,0.35,2.12,3.18,0.35,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.35,0,0,1.21,13,196,Yes
1654,0.43,0.4,0.37,0,0.15,0.09,0.06,0.12,0.5,0.97,0.25,0.69,0.4,1.06,0.15,0.25,0,2.57,0,0.31,0.56,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.03,0.12,0.01,0.35,0.42,0.27,8.02,178,3303,Yes
1661,0.4,0.4,0,0,0,0,0,0,1.2,4.81,0.4,0,0,0,0,0,0,1.2,0,4.01,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.79,0,4.15,41,353,Yes
1663,0.14,0.18,0.79,0,0.04,0.14,0.18,0.28,0.28,0.84,0.18,0.46,0.61,0.09,0.89,0.37,0.46,3.8,0.04,0.46,0.28,0,0,0,0,0,0,0.28,0,0,0,0,0.28,0.04,0,0,0,0.1,0,0.52,0.11,0.06,5.76,116,2062,Yes
1664,0,0,0.21,0,0.21,0,0,0,0,0,0,0.84,0,0,0.21,0,0,0,0,0,0,0,0,0,0.42,0,0.21,0,0,0,0,0,0,1.48,0,0,0,0.06,0,0,0,0,2.81,39,379,Yes
1673,0.15,0,0.3,0,1.23,0.61,0,0.61,0,0.15,0,0.3,0,0,0.3,1.54,2.32,1.85,0,0,0.3,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0.13,0,0.62,0.03,0,1.38,13,186,Yes
1680,0,0.22,0.22,0,0,0,0,0,0.22,2.75,0,0.68,0,0,0.45,0,1.37,2.06,0,0.45,0.22,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.03,0.11,0,0.92,0.23,0.03,4.44,138,400,Yes
1687,0,0,2.15,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,2.33,19,49,Yes
1688,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0.1,0.59,0,0,0,0,2.04,22,92,Yes
1691,0,0.28,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0.57,0,0,0,0,0,0,0.57,0,0,0,0.1,0,0,0,0,2.42,33,162,Yes
1693,0,0.55,0.55,0,0.55,0.55,0,0.27,1.94,1.67,0,1.39,0.83,0,0.27,0,1.94,2.5,0,0.55,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.36,0.05,6.64,48,352,Yes
1697,0.49,0,0.24,0,0.24,0,0,0.73,0,0,0,0.49,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.08,0,2.06,22,111,Yes
1698,0,0,0,0,0,0,0.91,0,0,0,0.91,2.75,0,0,0,0,0,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,12,33,Yes
1700,0,0,0.57,0.57,0,0,0,0.28,0,0,0,0,0.28,0,0,0.28,0.57,2.89,0.86,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,1.39,0,0.05,3.54,64,396,Yes
1703,0,0.26,0.79,0,0.26,0.26,0.08,1.06,0.53,1.59,0.26,0.71,0.17,0.08,0.88,0.44,0,1.86,0.26,0.08,0.35,0,0,0.08,0,0,0,0,0,0,0,0,0.26,0.08,0,0,0.1,0.23,0,0.35,0.25,0.11,3.59,54,966,Yes
1704,0.98,0.16,0.41,0,0.16,0.24,0,0.16,0,0.49,0.08,0.57,0.9,0,0,0,0.32,2.37,0,0.49,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.74,0.26,0.1,4.12,84,701,Yes
1705,0.58,0,0.34,0,0.11,0.11,0,0,0,0.23,0.23,0.93,0.93,0,0.58,0.23,0.11,4.19,0,0.58,0.46,0,0,0,0,0,0.34,0,0,0,0,0,0.11,0,0,0.11,0,0.13,0,0.73,0.1,0.34,8.19,326,1360,Yes
1720,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,2.46,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.47,0,2.69,12,43,Yes
1725,0,0.68,0,0,4.08,0,0.68,0,0,0.68,1.36,1.36,0,0,0,0.68,0.68,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,6.59,68,112,Yes
1733,0.4,0.48,0.37,0,0.14,0.14,0.03,0.07,0.55,0.66,0.29,0.89,0.44,1.04,0.26,0.37,0.07,3.16,0,0.48,0.59,0,0,0.03,0,0.03,0,0,0,0,0,0,0.07,0,0,0,0,0.08,0,0.43,0.53,0.11,6.48,140,2379,Yes
1736,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.79,0,0,4.33,13,78,Yes
1740,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,1.85,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,1.55,0,0,4.56,13,82,Yes
1746,0,0,1.14,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1.23,6,27,Yes
1749,0,0,1.06,0,0,1.06,1.06,0,0,0,0,1.06,1.06,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,78,108,Yes
1750,0,0,1.03,0,1.03,0,0,0,0,0,0,0,0,0,0,2.06,1.03,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,1.46,3,19,Yes
1752,0,0,0,0,0,0,0,0,0,3.92,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,3,31,Yes
1757,0,1.2,0.4,0,0.4,0,0.8,0.4,0,0,0,0.8,0.4,0,0.8,0.4,1.2,3.62,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.07,0,0.55,0.21,0.14,6.65,69,153,Yes
1763,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,1,1,4,Yes
1770,0.16,0.24,1.23,0,0.41,0.57,0.49,0.32,0.65,0.49,0.24,1.23,0.16,0,0.9,0.08,1.56,2.38,0.16,0.9,0.16,0,0,0,0,0,0,0.08,0,0,0,0,0.08,0,0,0,0,0.11,0,0.24,0.23,0.01,6.54,683,1466,Yes
1777,0,0.21,0.43,0,0.65,0,0.21,0.21,0.87,0.65,0.43,0.87,0,0,0.43,0,0.87,3.71,0,0,0.43,0,0,0,0,0.43,0,0,0,0,0,0,0.21,0,0,0,0,0.03,0,0.96,0.13,0.13,8.08,70,501,Yes
1779,0,0.5,0,0,0,0,2,0,0,0.5,0.5,0.5,0,0,0.5,0,1.5,3,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.45,0.98,0,4.69,28,164,Yes
1780,0.27,0.27,0.55,0,0.27,0.27,0,1.37,0.27,0.82,0.27,0.55,0,0,0,1.37,0.55,1.65,2.2,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0.28,0,1.03,0.09,0,3.62,63,344,Yes
1783,0.71,0.35,0.71,0,1.79,0,0,0,0,0.35,0,1.43,0,0,0.35,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,8.09,153,186,Yes
1786,0,0,1.01,0,0,0,0.5,0,0,2.02,1.51,1.51,0,0,0.5,0,0,3.53,0,1.51,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,1.43,0.54,0,4.09,23,225,Yes
1789,0.27,0.27,0.55,0,0.27,0.27,0,1.37,0.27,0.82,0.27,0.55,0,0,0,1.37,0.55,1.65,2.2,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0.28,0,1.02,0.09,0,3.62,63,344,Yes
1791,0,0,0,0,0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,2,8,52,Yes
1797,0,0.22,0.45,0,0.68,0,0.22,0.22,0.9,0.68,0.45,0.9,0,0,0.68,0,0.9,3.86,0,0,0.45,0,0,0,0,0.45,0,0,0,0,0,0,0.22,0,0,0,0,0.03,0,1.1,0.13,0.03,7.17,54,430,Yes
1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0.29,1.79,0,0.29,0,0,0,0.29,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0.25,0,0,0.05,0,2.47,30,168,Yes
1806,0,0,0.68,0,0,0,0,1.36,0,0,0.68,0.68,0,0,0,0,0,3.4,0,0.68,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0,2.23,19,96,Yes
1812,0,0,0,0,0.53,0,0.53,0,0.53,0,0,1.07,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,4.39,66,101,Yes
1813,0,0.31,0.42,0,0,0.1,0,0.52,0.21,0.52,0,0.52,0.63,0.1,0.21,0.31,0.21,2.53,0.42,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.02,0,0.89,0.03,0.05,3.45,318,1003,Yes
1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,No
1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.07,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.1,0.32,0,0,0.01,4.41,28,1866,No
1819,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,2.04,0,2.04,0,0,2.04,0,4.08,0,0,0,0,0,0,0,0.67,0,0,0,0,2.5,11,35,No
1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.14,0,0,0.14,3.57,28,150,No
1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,No
1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,2.29,7,16,No
