Email,Percent_make,Percent_address,Percent_all,Percent_3d,Percent_our,Percent_over,Percent_remove,Percent_internet,Percent_order,Percent_mail,Percent_receive,Percent_will,Percent_people,Percent_report,Percent_free,Percent_business,Percent_email,Percent_you,Percent_credit,Percent_000,Percent_money,Percent_lab,Percent_telnet,Percent_data,Percent_technology,Percent_parts,Percent_pm,Percent_direct,Percent_cs,Percent_meeting,Percent_original,Percent_project,Percent_re,Percent_edu,Percent_table,Percent_conference,Semicolon,LeftParen,LeftSquareParen,Exclamation,Dollar,PercentSign,AvgAllCap,LongAllCap,TotalAllCap,Spam
209,0,0,0.61,0,0,0,0.61,0,0,0,0,0,0,0,0,1.23,1.85,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.35,0,0,2.25,13,81,Yes
210,0.22,0.22,0.22,0,1.77,0.22,0.44,0.44,0.22,2.88,0,0.88,0.22,0,0.44,0,0.44,3.33,0,0.44,0.44,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.56,0.15,0,86.65,1038,1733,Yes
211,0.34,0.42,0.25,0,0.08,0.42,0.08,0.25,0.08,1.63,0.34,0.51,0.94,0,0.08,0,0,3,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0.06,0,0.29,0.22,0.08,3.31,62,537,Yes
212,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,2.08,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,11,61,Yes
215,0,0,0,0,2.5,0,0,0,0,0,0,0.62,0,0,0,1.25,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,2.11,18,57,Yes
217,0.07,0.02,0.15,0,0.25,0.2,0,0.02,0.15,0,0,0.25,0.25,0.07,0.05,0.22,0,0.05,0,0.37,0.02,0.02,0,0,0.05,0.02,0,0.02,0,0,0.02,0,0.02,0,0,0,0.01,0.02,0,0,0.02,0,1.42,20,965,Yes
219,0.17,0.26,1.07,0,0.35,0.62,0.53,0.17,0.62,0.8,0.26,1.25,0.17,0,0.62,0.08,1.43,2.5,0.17,0.89,0.08,0,0,0,0,0,0,0.08,0,0,0,0,0.08,0,0,0,0,0.07,0,0.21,0.19,0.01,6.82,583,1329,Yes
220,0,0,0.48,0,0.96,0,0,0,0.48,0,0,0,0,0,0.96,0.96,0,1.44,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0.13,0.07,0.47,0.27,0,3.32,61,242,Yes
221,0.46,0,0.46,0,0,0,0,0.46,0,0,0,1.38,0,0,0,0.46,0.46,2.77,0,1.38,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0.49,0,0.08,0.82,0,3.4,12,102,Yes
230,0,1.49,0,0,0,0,2.98,0,0,1.49,0,0,0,0,1.49,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.17,0.17,13,140,156,Yes
232,0,0,1.1,0,0.55,0,0,0,0,0.55,0,0,0,0,0.55,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0.1,0,0.68,0,0,2.34,19,145,Yes
234,0,0,0.72,0,1.81,0,0,0,0,0.36,0,0.36,0,0,0,0.72,0,0.72,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.27,0,0,0,0,1.54,13,88,Yes
239,0,0.54,0.54,0,1.09,0.54,2.18,0,0,0.54,0,0.54,0,0,0,0,0.54,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0.16,0,0.47,0,0.08,15.08,147,377,Yes
240,0,0,0.42,0,0,0,0,0,0,0,0,0.85,0,0,0.85,0,0.85,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.08,0.25,7.17,42,294,Yes
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,1.81,0,0,1.29,5,75,Yes
242,0,0,0.45,0,0.22,0.22,0,0,0.67,0.45,0.22,0.9,0,0,0.22,0,0,1.35,0,0.22,0.22,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.06,0.26,0,0.13,0.19,0,7.26,71,617,Yes
244,0,0,0,0,0,1.12,0,2.24,0,0,1.12,1.12,0,0,0,0,0,4.49,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,2.6,15,39,Yes
245,0,0,0.32,0,0.65,0.65,0.32,0.32,0,0,0,0.32,0.32,0,0.32,0.32,0,2.28,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.11,0,0,0.16,0,1.49,10,139,Yes
246,0,0,1.43,0,0.71,0,0,0.71,0,0.71,0,0,0,0,0,2.87,2.87,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,11.89,116,214,Yes
249,0,0,0.47,0,0.95,0,0,0,0.47,0,0,0,0,0,0.95,0.95,0,1.42,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.13,0.07,0.46,0.26,0,3.49,61,255,Yes
250,0,0,0.15,0,0.31,0,0.15,0,0.63,0.15,0.15,0,0,0,1.11,0,1.27,0.79,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.09,0,0.86,0.71,0.02,5.42,51,1128,Yes
254,0.48,0.2,0.55,0,0.27,0.2,0,0.27,0.27,0.97,0.41,1.04,0.13,0,1.11,0.69,0.06,2.37,0,0.06,0.69,0,0,0,0,0,0,0.06,0,0,0,0,0.13,0,0,0,0,0.11,0,0.75,0.31,0,3.4,94,966,Yes
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0,4.15,26,54,Yes
261,0,0,0.33,0,0.99,0.99,0.33,0.33,0,0,0,0.33,0.33,0,0.33,0.33,0,1.98,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0.11,0,0,0.16,0.05,2.2,50,202,Yes
262,0,0,0.15,0,0.31,0,0.15,0,0.63,0.15,0.15,0,0,0,1.11,0,1.27,0.79,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.09,0,0.86,0.71,0.02,5.42,51,1128,Yes
263,0,0,0.62,0,1.24,0.62,0,0,0,0,0,0,0,0,0.31,0,0,2.48,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.04,0,0,1.74,14,155,Yes
264,0,0.34,0.69,0,0.34,0,0.17,0,0,0.51,0.17,0,0.17,0,0.17,0,0.86,0.17,0.17,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.67,0.08,0.08,6.29,132,963,Yes
266,0.14,0.14,0.29,0,0,0,0,0,1.17,0.29,0.14,0.58,0,0,0.14,0,0.14,2.35,0.14,0,0.44,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.13,0.1,2.96,73,400,Yes
267,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,5.69,39,91,Yes
269,0.58,0,0,0,2.33,0,1.16,0,0,0,0.58,0,0,0.58,0.58,0,0.58,2.92,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.09,0.09,0,1.83,9,75,Yes
270,0.14,0.14,0.29,0,0,0,0,0,1.17,0.29,0.14,0.58,0,0,0.14,0,0.14,2.35,0.14,0,0.44,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.13,0.1,2.96,73,400,Yes
272,0,0,0.58,0,1.17,0,0.58,0,0,0,0,0.58,0,0,0.58,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,2.53,8,86,Yes
274,0,0,0,0,6.25,0,3.12,0,0,0,0,3.12,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43,60,66,Yes
277,0,0,0.47,0,0.95,0,0,0,0.47,0,0,0,0,0,0.95,0.95,0,1.42,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.13,0.07,0.4,0.27,0,3.46,61,256,Yes
278,0,0.57,0.57,0,1.14,0.57,2.28,0,0,0.57,0,0.57,0,0,0,0,0.57,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0.08,0,0.49,0,0.08,16.22,147,373,Yes
280,0,0.57,0.57,0,1.14,0.57,2.28,0,0,0.57,0,0.57,0,0,0,0,0.57,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0.08,0,0.49,0,0.08,16.22,147,373,Yes
282,0,0,0.14,0,0.29,0,0.14,0,0.58,0,0.29,0,0,0,0.87,0,1.46,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.76,0.78,0.02,4.98,45,1200,Yes
287,0,0.52,0.52,0,0.52,0,0,0,0,0,0,0,0,0,0.52,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.87,0,0,2.22,20,131,Yes
289,0.18,0,0.18,0,1.57,0.36,0.06,0.06,0.06,0.12,0.06,0.54,0.3,0.06,0,0.72,0.06,4.48,0.24,0.84,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0.01,0.05,0,0.01,0.17,0,1.73,12,442,Yes
292,0.17,0.17,0.71,0,0.53,0.17,0.17,0.89,0.17,0.53,0.35,1.61,0,0,0,1.79,0,1.97,1.61,0,0.35,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0.12,0,1.16,0.06,0,5.16,63,599,Yes
294,0,0.46,0,0,1.15,0,0.23,0.23,0,0.46,0,0.69,0.23,0,0,0.69,0.69,2.76,0,0,0.23,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.84,0.04,0,1.86,52,285,Yes
297,0,0,0.32,0,0.64,0.64,0.32,0.64,0,0,0,0.32,0.32,0,0.32,0.32,0,2.27,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0.11,0,0,0.16,0,1.49,10,139,Yes
298,0.54,0,0.54,0,1.63,0,0,0,0,0,0,0.54,0,0,0.54,0.54,0,2.17,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.32,0,2.35,22,129,Yes
300,0,1.32,0.56,0,0,0.94,0,0.18,0.37,0.75,0,2.07,0,0,0,0.37,0,2.45,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.24,0.11,0,2.62,35,244,Yes
302,0.34,1.03,0.34,0,1.03,0,2.41,0.34,0,1.72,2.06,2.06,0.68,0,0,0,3.44,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,1.89,6,68,Yes
303,0,1.32,0.56,0,0,0.94,0,0.37,0.37,0.75,0,2.07,0,0,0,0.37,0,2.45,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.3,0.11,0,2.54,34,239,Yes
304,0.64,0,0.64,0,1.28,0,0.64,0,0,0,0,0.64,0,0,0.64,0.64,0,1.28,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.46,0,2.33,22,119,Yes
308,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.53,0,0,2.9,28,87,Yes
311,0,0,0.86,0,0.43,0,0,0,0,0,0,0,0,0,0.43,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0.16,0,1.13,0,0,1.2,6,114,Yes
315,0,0.11,0.23,0,0.58,0.34,0.11,0,0.34,0,0.23,0.92,0.46,0,0.46,0.23,0.34,0.58,0,0.11,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.08,0.04,0,0.32,0.09,0.02,2.58,48,389,Yes
316,0,0,0,0,0,0,0,0,0,0,1.23,1.23,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,1.36,5,19,Yes
317,0,0,0,0,0.91,0,0.91,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.67,0.27,0,4.35,31,87,Yes
320,0,1.32,0.56,0,0,0.94,0,0.18,0.37,0.75,0,2.07,0,0,0,0.37,0,2.45,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.24,0.11,0,2.62,35,244,Yes
321,0,0,0.32,0,0.65,0.65,0.32,0.32,0,0,0,0.32,0.32,0,0.32,0.32,0,2.28,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.11,0,0,0.16,0,1.49,10,139,Yes
322,0,0,0,0,0,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.51,0.09,0.51,0,0,4.62,27,217,Yes
323,0,0.62,1.24,0,0.31,0,0,0,0,0,0,0.62,0,0,0.31,0,1.24,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.05,0,1.15,0,0,4.59,121,349,Yes
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,4,19,Yes
325,0,0,0,0,0,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.51,0.09,0.51,0,0,4.62,27,217,Yes
327,0,0,0.17,0.52,0.17,0,0.17,0,0.69,0.17,0.17,0,0,0,1.74,0,0.69,1.04,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0.07,0,0.75,0.68,0,4.74,52,967,Yes
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0.35,0,0.35,0.18,0,3.34,28,107,Yes
332,0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,4.5,25,54,Yes
334,0,0,0.47,0,0,0,0.94,0,0,0,0,0.47,0,0,0,0.47,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.07,0,0.22,0,0,1.48,11,77,Yes
336,0,0,0.73,0,0.36,0,0,0,0,0,0,0.73,0,0,0.36,0.73,0,1.09,0,0.36,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0.6,0.18,0,3.79,58,356,Yes
338,0,0,0,0,0,0,0,1.29,0,0.43,0,0,0,0,0.43,0,1.73,0.43,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.31,0.06,0,1.48,8,65,Yes
340,0,0,0,0,0,0.6,0.6,0,0,0,0.6,0,0,0,0,0,1.21,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1.58,11,38,Yes
342,0,0,1.29,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,1.29,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,4.23,25,55,Yes
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0.23,0.23,0,5.54,41,72,Yes
346,0.19,0.19,0.19,0.19,1.16,0,0,0,0.58,0.38,0,0,0,0,0,0,0,0.19,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,1.12,0,1021.5,2042,2043,Yes
348,0.08,0,0.08,0,0.16,0,0,0,0,0,0,0.23,0,0,0.08,0.23,0,0.4,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.23,0,0.41,0.04,0,2.81,67,1254,Yes
349,0.64,0,0.64,0,1.93,0,0,0,0,0,0,1.29,0,0,1.29,0.64,0,1.93,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.37,0,2.44,22,122,Yes
351,0,0,0.73,0,0.36,0,0,0,0,0,0,0.73,0,0,0.36,0.73,0,1.09,0,0.36,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0.6,0.18,0,3.79,58,356,Yes
355,0.18,0,0.18,0,1.57,0.36,0.06,0.06,0.06,0.12,0.06,0.54,0.3,0.06,0,0.72,0.06,4.49,0.24,0.85,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0.01,0.05,0,0.01,0.17,0,1.74,12,441,Yes
356,0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,4.5,25,54,Yes
357,0,0,0,0,0,0,0.45,0.91,0.45,0.91,0,0,0,0,0,0.45,0.45,0.91,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.06,0.13,0,4.74,46,161,Yes
363,0,0,0.71,0,0.23,0,0,0,0.23,0.23,0.23,1.9,0,0,0.23,0,0,3.81,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,1.02,0.04,0,4.02,97,543,Yes
366,0,0,0.71,0,0.23,0,0,0,0.23,0.23,0.23,1.9,0,0,0.23,0,0,3.81,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,1.02,0.04,0,4.02,97,543,Yes
369,0,0,0.32,0,0.64,0.64,0.32,0.32,0,0,0,0.32,0.32,0,0.32,0.32,0,2.27,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0.1,0,0,0.16,0,1.49,10,139,Yes
371,0,0.02,0.05,0,0.02,0,0,0.05,0,0.35,0,0.02,0,0,0.05,0.1,0.38,0.07,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.02,0.02,3.92,489,3271,Yes
372,0,0,1.35,0,0.67,0,0,0,0,0.67,0,0,0,0,0,0,0.67,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0.8,0.11,0,2.53,20,139,Yes
373,0.2,0.81,0.61,0,0,0,0,0,0.2,0,0,0.4,0,0,0.2,0,0,0.2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.34,0.03,1102.5,2204,2205,Yes
375,0,0,0,0,1.48,0.74,1.48,0,0,0.74,0.74,0.74,0.74,0,0.74,0.74,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,2.35,12,61,Yes
376,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.15,0,0,3.32,11,136,Yes
377,0.35,0.46,0.31,0,0.15,0.03,0,0.35,0.58,0.66,0.31,0.7,0.62,1.28,0.23,0.42,0,3.12,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.01,0.09,0,0.32,0.48,0.12,6.11,116,2218,Yes
380,0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,4.82,25,53,Yes
381,0.6,0,0.36,0,1.44,0,0,0,0.24,1.32,0.72,2.52,0.6,0,0.6,0.24,0,4.44,0,0.72,0.96,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0.04,0,0.1,0.2,0,3.55,54,479,Yes
384,0,0,0.46,0,0.46,0,0,0,0,0,0,0,0,0,0.46,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0.08,0,0.66,0,0,1.43,20,120,Yes
386,0.18,0,0.18,0,1.59,0.36,0,0.06,0.06,0.06,0.06,0.55,0.3,0.06,0,0.73,0,4.4,0.24,0.85,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.01,0.05,0,0.01,0.17,0,1.75,12,444,Yes
387,0.18,0,0.18,0,1.59,0.36,0,0.06,0.06,0.06,0.06,0.55,0.3,0.06,0,0.73,0,4.4,0.24,0.85,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.01,0.05,0,0.01,0.17,0,1.78,12,451,Yes
390,0.08,0,0.93,0,1.52,0.33,0,0.08,0.67,0,0.25,0.67,0.16,0,0.08,0,1.1,1.86,0.16,1.1,0.08,0,0,0,0,0,0,0.16,0,0,0.16,0,0.08,0.08,0,0,0.01,0.1,0,0.36,0.1,0.01,11.32,669,1834,Yes
391,0,0,0.48,0,0.48,0.48,0.48,0,0,0.96,0,0,0,0,0,0.96,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0.16,0,0,1.7,17,95,Yes
393,0,0,0.59,0,0.59,0,0,0.59,0,0,0,1.19,0,0,0,0.59,0.59,2.97,0,1.78,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0.11,0,0.11,0.42,0,3.43,12,72,Yes
396,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,1.03,0,0,0,0,0.16,0,0.16,0.33,0,3.55,21,78,Yes
397,0,0,0.33,0,0.33,0,0.33,0.33,0,0,0,0.33,0,0,1.65,0,1.65,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.54,0,0,2.52,9,141,Yes
398,0,0,0.67,0,0,0,0.67,2.02,0,0,0,0,0,0,0,0.67,0,3.37,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.29,0,0,5.56,39,189,Yes
399,0.11,0.23,0.11,0,0.46,0.46,0,0.11,0.93,1.74,0.11,0.34,0.23,0.11,0,0.46,0,3.49,0,0.46,0.46,0,0,0,0,0,0,0.11,0,0,0,0,0.34,0,0,0,0.02,0.17,0,0.23,0.13,0,4.28,144,655,Yes
400,0,0,0,0,1.55,0,0,0,0,0.31,0,0.31,0,0,0.31,0.62,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0.05,0,0,0,0,2.09,22,115,Yes
402,1.05,0,0.7,0,1.05,0,0.7,0,0,0.35,0,0.7,0,0,0.7,0,0.35,5.96,0,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0.37,0.06,0,1.88,12,94,Yes
404,0.29,0,0.29,0,0.29,0,0,0.29,0,0,0.29,0,0,0,0,2.93,0.58,1.75,0,0,0,0,0,0,0.58,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,6,113,Yes
408,0.1,0,0.03,0,0.1,0.03,0,0,0,0.1,0.1,0.43,0,0,0.37,0.1,0,0.43,0,0,0,0,0,0.2,0.13,0,0,0,0,0.06,0,0.03,0,0,0,0.2,0.01,0.08,0,0.03,0.02,0.02,4.93,113,3550,Yes
409,0,0,0,0.42,0.84,0,0,0.42,0,0,0,0,0,0,0,0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,2.64,0.68,0,3.17,36,301,Yes
412,0,0.24,0.72,0,0.24,0,0.12,0,0,0.36,0.12,0,0.12,0,0.12,0,0.6,0.36,0.12,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.02,0,0.34,0,0.02,5.63,158,1234,Yes
413,0,0,0.43,0,0.87,0,0,0,0,0,0,0,0,0,0.43,0.87,0,2.62,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0.07,0,0.58,0.22,0,6.27,90,320,Yes
414,0.14,0.14,0.29,0,0,0,0,0,1.02,0.29,0.14,0.58,0,0,0,0,0.14,2.35,0.14,0,0.44,0,0,0,0,0.29,0,0,0,0,0,0,0.14,0,0,0,0,0.2,0,0.15,0.15,0.1,2.71,73,368,Yes
415,0,0,0.14,0,0.28,0,0.14,0,0,0,0,0,0,0,0,0,0,2.89,2.31,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.05,0,0.27,0.08,0.48,15.09,74,1222,Yes
416,0.62,0,0.62,0,1.25,0,0.62,0,0,0,0,0.62,0,0,0.62,0.62,0,1.25,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.27,0,2.52,22,121,Yes
418,0,0,0.14,0,0.28,0,0.14,0,0,0,0.14,0.14,0,0,0,0,0,2.86,2.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.05,0,0.24,0.07,0.44,6.24,37,1229,Yes
420,0.51,0.43,0.29,0,0.14,0.03,0,0.18,0.54,0.62,0.29,0.65,0.65,1.2,0.21,0.43,0.03,3.03,0,0.51,0.54,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.01,0.08,0,0.44,0.51,0.13,6.59,739,2333,Yes
425,0.49,0.28,0.4,0,0.09,0.11,0.02,0.21,0.42,0.75,0.23,0.89,0.54,1.06,0.16,0.33,0.02,3.23,0,1.03,0.51,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.06,0,0.38,0.85,0.14,5.78,193,3210,Yes
427,0,0,1.56,0,0,0,1.56,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0.23,0,0.7,0,0,2.13,12,34,Yes
429,0,0,3.03,0,0.43,0,0.86,0,0,0,0.43,0.43,0,0,2.16,0,1.29,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.8,0,0,4.77,41,353,Yes
431,0,0,0.76,0,0.76,0,0.5,0.5,0,1.01,0,0.25,1.52,0,0,0,1.52,2.03,0,0.76,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.07,0,0.41,0.41,0,2.44,19,249,Yes
432,0,0,1.44,0,0,0,0,0,0,0,0,2.89,0,0,1.44,0,0,5.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,1.31,3,21,Yes
